,carType,year
33877,ICE,2021
33878,ICE,2011
33879,ICE,2011
33880,ICE,2011
33881,ICE,2011
33882,ICE,2011
33883,ICE,2011
33884,ICE,2011
33885,ICE,2011
33886,ICE,2011
33887,ICE,2011
33888,ICE,2011
33889,ICE,2011
33890,ICE,2011
33891,ICE,2011
33892,ICE,2011
33893,ICE,2011
33894,ICE,2011
33895,ICE,2011
33897,ICE,2011
33898,ICE,2011
33899,ICE,2011
33900,ICE,2011
33901,ICE,2011
33902,ICE,2011
33903,ICE,2011
33904,ICE,2011
33905,ICE,2011
33906,ICE,2011
33907,ICE,2011
33908,ICE,2011
33909,ICE,2011
33910,ICE,2011
33911,ICE,2011
33912,ICE,2011
33913,ICE,2011
33914,ICE,2011
33915,ICE,2011
33916,ICE,2011
33917,ICE,2011
33918,ICE,2011
33919,ICE,2011
33920,ICE,2011
33921,ICE,2011
33922,ICE,2011
33923,ICE,2011
33924,ICE,2011
33925,EV,2011
33926,ICE,2011
33927,ICE,2011
33928,ICE,2011
33929,ICE,2011
33930,ICE,2011
33931,ICE,2011
33932,ICE,2011
33933,ICE,2011
33934,ICE,2011
33935,ICE,2011
33936,ICE,2011
33937,ICE,2011
33938,ICE,2011
33939,ICE,2011
33940,ICE,2011
33941,ICE,2011
33942,ICE,2011
33943,ICE,2011
33944,ICE,2011
33945,ICE,2011
33946,ICE,2011
33947,ICE,2011
33948,ICE,2011
33949,ICE,2011
33950,ICE,2011
33951,ICE,2011
33952,ICE,2011
33953,ICE,2011
33954,ICE,2011
33955,ICE,2011
33956,ICE,2011
33957,ICE,2011
33958,ICE,2011
33959,ICE,2011
33960,ICE,2011
33961,ICE,2011
33962,ICE,2011
33963,ICE,2011
33964,ICE,2011
33965,ICE,2011
33966,ICE,2011
33967,ICE,2011
33968,ICE,2011
33969,ICE,2011
33970,ICE,2011
33971,ICE,2011
33972,ICE,2011
33973,ICE,2011
33974,ICE,2011
33975,ICE,2011
33976,ICE,2011
33977,ICE,2011
33978,ICE,2011
33979,ICE,2011
33980,ICE,2011
33981,ICE,2011
33982,ICE,2011
33983,ICE,2011
33984,ICE,2011
33985,ICE,2011
33986,ICE,2011
33987,ICE,2011
33988,ICE,2011
33989,ICE,2011
33990,ICE,2011
33991,ICE,2011
33992,ICE,2011
33993,ICE,2011
33994,EV,2011
33995,ICE,2011
33996,ICE,2011
33998,ICE,2011
33999,ICE,2011
34000,ICE,2011
34001,ICE,2011
34002,ICE,2011
34003,ICE,2011
34004,ICE,2011
34005,ICE,2011
34006,ICE,2011
34007,ICE,2011
34008,ICE,2011
34009,ICE,2011
34010,ICE,2011
34011,ICE,2011
34012,ICE,2011
34013,ICE,2011
34014,ICE,2011
34015,ICE,2011
34016,ICE,2011
34017,ICE,2011
34018,ICE,2011
34019,ICE,2011
34020,ICE,2011
34021,ICE,2011
34022,ICE,2011
34023,ICE,2011
34024,ICE,2011
34025,ICE,2011
34026,ICE,2011
34027,ICE,2011
34028,ICE,2011
34029,ICE,2011
34030,ICE,2011
34031,ICE,2011
34032,ICE,2011
34033,ICE,2011
34034,ICE,2011
34035,ICE,2011
34036,ICE,2011
34037,ICE,2011
34038,ICE,2011
34039,ICE,2011
34040,ICE,2011
34041,ICE,2011
34042,EV,2011
34043,ICE,2011
34044,ICE,2011
34045,ICE,2011
34046,ICE,2011
34047,ICE,2011
34048,ICE,2011
34049,ICE,2011
34050,ICE,2011
34051,ICE,2011
34052,ICE,2011
34053,ICE,2011
34054,ICE,2011
34055,ICE,2011
34056,ICE,2011
34057,ICE,2011
34058,ICE,2011
34059,ICE,2011
34060,ICE,2011
34061,ICE,2011
34062,ICE,2011
34063,ICE,2011
34064,ICE,2011
34065,ICE,2011
34066,ICE,2011
34067,ICE,2011
34068,ICE,2011
34069,ICE,2011
34070,ICE,2011
34071,ICE,2011
34072,ICE,2011
34073,ICE,2011
34074,ICE,2011
34075,ICE,2011
34076,ICE,2011
34077,ICE,2011
34078,ICE,2011
34079,ICE,2011
34080,ICE,2011
34081,ICE,2011
34082,ICE,2011
34083,ICE,2011
34084,ICE,2011
34085,ICE,2011
34086,EV,2011
34087,ICE,2011
34088,ICE,2011
34089,ICE,2011
34090,ICE,2011
34091,ICE,2011
34092,ICE,2011
34093,ICE,2011
34094,ICE,2011
34095,ICE,2011
34096,ICE,2011
34097,ICE,2011
34098,ICE,2011
34099,ICE,2011
34100,ICE,2011
34101,ICE,2011
34102,ICE,2011
34103,ICE,2011
34104,ICE,2011
34105,ICE,2011
34106,ICE,2011
34107,ICE,2011
34108,ICE,2011
34109,ICE,2011
34110,ICE,2011
34111,ICE,2011
34112,ICE,2011
34113,ICE,2011
34114,ICE,2011
34115,ICE,2011
34116,ICE,2011
34117,ICE,2011
34118,ICE,2011
34119,ICE,2011
34120,ICE,2011
34121,ICE,2011
34122,ICE,2011
34123,ICE,2011
34124,ICE,2011
34125,ICE,2011
34126,ICE,2011
34127,ICE,2011
34128,ICE,2011
34129,ICE,2011
34130,ICE,2011
34131,ICE,2011
34132,ICE,2011
34133,ICE,2011
34134,ICE,2011
34135,ICE,2011
34136,ICE,2011
34137,ICE,2011
34138,ICE,2011
34139,ICE,2011
34140,ICE,2011
34141,ICE,2011
34142,ICE,2011
34143,ICE,2011
34144,ICE,2011
34145,ICE,2011
34146,ICE,2011
34147,ICE,2011
34148,ICE,2011
34149,ICE,2011
34150,ICE,2011
34151,ICE,2011
34152,ICE,2011
34153,ICE,2011
34154,ICE,2011
34155,ICE,2011
34156,ICE,2011
34157,ICE,2011
34158,ICE,2011
34159,ICE,2011
34160,ICE,2011
34161,ICE,2011
34162,ICE,2011
34163,ICE,2011
34164,ICE,2011
34165,ICE,2011
34166,ICE,2011
34167,ICE,2011
34168,ICE,2011
34169,ICE,2011
34170,ICE,2011
34171,ICE,2011
34172,ICE,2011
34173,ICE,2011
34174,ICE,2011
34175,ICE,2011
34176,ICE,2011
34177,ICE,2011
34178,ICE,2011
34179,ICE,2011
34180,ICE,2011
34181,ICE,2011
34182,ICE,2011
34183,ICE,2011
34184,ICE,2011
34185,ICE,2011
34186,ICE,2011
34187,ICE,2011
34188,ICE,2011
34189,ICE,2011
34190,ICE,2011
34191,ICE,2011
34192,ICE,2011
34193,ICE,2011
34194,ICE,2011
34195,ICE,2011
34196,ICE,2011
34197,ICE,2011
34198,ICE,2011
34199,ICE,2011
34200,ICE,2011
34201,ICE,2011
34202,ICE,2011
34203,ICE,2011
34204,ICE,2011
34205,ICE,2011
34206,ICE,2011
34207,ICE,2011
34208,ICE,2011
34209,ICE,2011
34210,ICE,2011
34211,ICE,2011
34212,ICE,2011
34213,ICE,2011
34214,ICE,2011
34215,ICE,2011
34216,ICE,2011
34217,ICE,2011
34218,ICE,2011
34219,ICE,2011
34220,ICE,2011
34221,ICE,2011
34222,ICE,2011
34223,ICE,2011
34224,ICE,2011
34225,ICE,2011
34226,ICE,2011
34227,ICE,2011
34228,ICE,2011
34229,ICE,2011
34230,ICE,2011
34231,ICE,2011
34232,ICE,2011
34233,ICE,2011
34234,ICE,2011
34235,ICE,2011
34236,ICE,2011
34237,ICE,2011
34238,ICE,2011
34239,ICE,2011
34240,ICE,2011
34241,ICE,2011
34242,ICE,2011
34243,ICE,2011
34244,ICE,2011
34245,ICE,2011
34246,ICE,2011
34247,ICE,2011
34248,ICE,2011
34249,ICE,2011
34250,ICE,2011
34251,ICE,2011
34252,ICE,2011
34253,ICE,2011
34254,EV,2011
34255,ICE,2011
34256,ICE,2011
34257,ICE,2011
34258,ICE,2011
34259,ICE,2011
34260,ICE,2011
34261,ICE,2011
34262,ICE,2011
34263,ICE,2011
34264,ICE,2011
34265,ICE,2011
34266,ICE,2011
34267,ICE,2011
34268,ICE,2011
34269,ICE,2011
34270,ICE,2011
34271,ICE,2011
34272,ICE,2011
34273,ICE,2011
34274,ICE,2011
34275,ICE,2011
34276,ICE,2011
34277,ICE,2011
34278,ICE,2011
34279,ICE,2011
34280,ICE,2011
34281,ICE,2011
34282,ICE,2011
34283,ICE,2011
34284,ICE,2011
34285,ICE,2011
34286,ICE,2011
34287,ICE,2011
34288,ICE,2011
34289,ICE,2011
34290,ICE,2011
34291,ICE,2011
34292,ICE,2011
34293,ICE,2011
34294,ICE,2011
34295,ICE,2011
34296,ICE,2011
34297,ICE,2011
34298,ICE,2011
34299,ICE,2011
34300,ICE,2011
34301,ICE,2011
34302,ICE,2011
34303,ICE,2011
34304,ICE,2011
34305,ICE,2011
34306,ICE,2011
34307,ICE,2011
34308,ICE,2011
34309,ICE,2011
34310,ICE,2011
34311,ICE,2011
34312,ICE,2011
34313,ICE,2011
34314,ICE,2011
34315,ICE,2011
34316,ICE,2011
34317,ICE,2011
34318,ICE,2011
34319,ICE,2011
34320,ICE,2011
34321,ICE,2011
34322,ICE,2011
34323,ICE,2011
34324,ICE,2011
34325,ICE,2011
34326,ICE,2011
34327,ICE,2011
34329,ICE,2011
34330,ICE,2011
34331,ICE,2011
34332,ICE,2011
34333,ICE,2011
34334,ICE,2011
34335,ICE,2011
34336,ICE,2011
34337,ICE,2011
34338,ICE,2011
34339,ICE,2011
34340,ICE,2011
34341,ICE,2011
34342,ICE,2011
34343,ICE,2011
34344,ICE,2011
34345,ICE,2011
34346,ICE,2011
34347,ICE,2011
34348,ICE,2011
34349,ICE,2011
34350,ICE,2011
34351,EV,2011
34352,ICE,2011
34353,ICE,2011
34354,ICE,2011
34355,ICE,2011
34356,ICE,2011
34357,ICE,2011
34358,ICE,2011
34359,ICE,2011
34360,ICE,2011
34361,ICE,2011
34362,ICE,2011
34363,ICE,2011
34364,ICE,2011
34365,ICE,2011
34366,ICE,2011
34367,ICE,2011
34368,ICE,2011
34369,ICE,2011
34370,ICE,2011
34371,ICE,2011
34372,ICE,2011
34373,ICE,2011
34374,ICE,2011
34375,ICE,2011
34376,ICE,2011
34377,ICE,2011
34378,ICE,2011
34379,ICE,2011
34380,ICE,2011
34381,ICE,2011
34382,ICE,2011
34383,ICE,2011
34384,ICE,2011
34385,ICE,2011
34386,ICE,2011
34387,ICE,2011
34388,ICE,2011
34389,ICE,2011
34390,ICE,2011
34391,ICE,2011
34392,ICE,2011
34393,ICE,2011
34394,ICE,2011
34395,ICE,2011
34396,ICE,2011
34397,ICE,2011
34398,ICE,2011
34399,ICE,2011
34400,ICE,2011
34401,ICE,2011
34402,ICE,2011
34403,ICE,2011
34404,ICE,2011
34405,ICE,2011
34406,ICE,2011
34407,ICE,2011
34408,ICE,2011
34409,ICE,2011
34410,ICE,2011
34411,ICE,2011
34412,ICE,2011
34413,ICE,2011
34414,ICE,2011
34415,ICE,2011
34416,ICE,2011
34417,ICE,2011
34418,ICE,2011
34419,ICE,2011
34420,ICE,2011
34421,ICE,2011
34422,ICE,2011
34423,ICE,2011
34424,ICE,2011
34425,ICE,2011
34426,ICE,2011
34427,ICE,2011
34428,ICE,2011
34429,ICE,2011
34430,ICE,2011
34431,ICE,2011
34432,ICE,2011
34433,ICE,2011
34434,ICE,2011
34435,ICE,2011
34436,ICE,2011
34437,ICE,2011
34438,ICE,2011
34439,ICE,2011
34440,ICE,2011
34441,ICE,2011
34442,ICE,2011
34443,ICE,2011
34444,ICE,2011
34445,ICE,2011
34446,ICE,2011
34447,ICE,2011
34448,ICE,2011
34449,ICE,2011
34450,ICE,2011
34451,ICE,2011
34452,ICE,2011
34453,ICE,2011
34454,ICE,2011
34455,ICE,2011
34456,ICE,2011
34457,ICE,2011
34458,ICE,2011
34459,ICE,2011
34460,ICE,2011
34461,ICE,2011
34462,ICE,2011
34463,ICE,2011
34464,ICE,2011
34465,ICE,2011
34466,ICE,2011
34467,ICE,2011
34468,ICE,2011
34469,ICE,2011
34470,ICE,2011
34471,ICE,2011
34472,ICE,2011
34473,ICE,2011
34474,ICE,2011
34475,ICE,2011
34476,ICE,2011
34477,ICE,2011
34478,ICE,2011
34479,ICE,2011
34480,ICE,2011
34481,ICE,2011
34482,ICE,2011
34483,ICE,2011
34484,ICE,2011
34485,ICE,2011
34486,ICE,2011
34487,ICE,2011
34488,ICE,2011
34489,ICE,2011
34490,ICE,2011
34491,ICE,2011
34492,ICE,2011
34493,ICE,2011
34494,ICE,2011
34495,ICE,2011
34496,ICE,2011
34497,ICE,2011
34498,ICE,2011
34499,ICE,2011
34500,ICE,2011
34501,ICE,2011
34502,ICE,2011
34503,ICE,2011
34504,ICE,2011
34505,ICE,2011
34506,ICE,2011
34507,ICE,2011
34508,ICE,2011
34509,ICE,2011
34510,ICE,2011
34511,ICE,2011
34512,ICE,2011
34513,ICE,2011
34514,ICE,2011
34515,ICE,2011
34516,ICE,2011
34517,ICE,2011
34518,ICE,2011
34519,ICE,2011
34520,ICE,2011
34521,ICE,2011
34522,ICE,2011
34523,ICE,2011
34524,ICE,2011
34525,ICE,2011
34526,ICE,2011
34527,ICE,2011
34528,ICE,2011
34529,ICE,2011
34530,ICE,2011
34531,ICE,2011
34532,ICE,2011
34533,ICE,2011
34534,ICE,2011
34535,ICE,2011
34536,ICE,2011
34537,ICE,2011
34538,ICE,2011
34539,ICE,2011
34540,ICE,2011
34541,ICE,2011
34542,ICE,2011
34543,ICE,2011
34544,ICE,2011
34545,ICE,2011
34546,ICE,2011
34547,ICE,2011
34548,ICE,2011
34549,ICE,2011
34550,ICE,2011
34551,ICE,2011
34552,ICE,2011
34553,ICE,2011
34554,ICE,2011
34555,ICE,2011
34556,ICE,2011
34557,ICE,2011
34558,ICE,2011
34559,ICE,2011
34560,ICE,2011
34561,ICE,2011
34562,ICE,2011
34563,ICE,2011
34564,ICE,2011
34565,ICE,2011
34566,ICE,2011
34567,ICE,2011
34568,ICE,2011
34569,ICE,2011
34570,ICE,2011
34571,ICE,2011
34572,ICE,2011
34573,ICE,2011
34574,ICE,2011
34575,ICE,2011
34576,ICE,2011
34577,ICE,2011
34578,ICE,2011
34579,ICE,2011
34580,ICE,2011
34581,ICE,2011
34582,ICE,2011
34583,ICE,2011
34584,ICE,2011
34585,ICE,2011
34586,ICE,2011
34587,ICE,2011
34588,ICE,2011
34589,ICE,2011
34590,ICE,2011
34591,ICE,2011
34592,ICE,2011
34593,ICE,2011
34594,ICE,2011
34595,ICE,2011
34596,ICE,2011
34597,ICE,2011
34598,ICE,2011
34599,ICE,2011
34600,ICE,2011
34601,ICE,2011
34602,ICE,2011
34603,ICE,2011
34604,ICE,2011
34605,ICE,2011
34606,ICE,2011
34607,ICE,2011
34608,ICE,2011
34609,ICE,2011
34610,ICE,2011
34611,ICE,2011
34612,ICE,2011
34613,ICE,2011
34614,ICE,2011
34615,ICE,2011
34616,ICE,2011
34617,ICE,2011
34618,ICE,2011
34619,ICE,2011
34620,ICE,2011
34622,ICE,2011
34623,ICE,2011
34624,ICE,2011
34625,ICE,2011
34626,ICE,2011
34627,ICE,2011
34628,ICE,2011
34629,ICE,2011
34630,ICE,2011
34631,ICE,2011
34632,ICE,2011
34633,ICE,2011
34634,ICE,2011
34635,ICE,2011
34636,ICE,2011
34637,ICE,2011
34638,ICE,2011
34639,ICE,2011
34640,ICE,2011
34641,ICE,2011
34642,ICE,2011
34643,ICE,2011
34644,ICE,2011
34645,ICE,2011
34646,ICE,2011
34647,ICE,2011
34648,ICE,2011
34649,ICE,2011
34650,ICE,2011
34651,ICE,2011
34652,ICE,2011
34653,ICE,2011
34654,ICE,2011
34655,ICE,2011
34656,ICE,2011
34657,ICE,2011
34658,ICE,2011
34659,ICE,2011
34660,ICE,2011
34661,ICE,2011
34662,ICE,2011
34663,ICE,2011
34664,ICE,2011
34665,ICE,2011
34666,EV,2011
34667,ICE,2011
34668,ICE,2011
34669,ICE,2011
34670,ICE,2011
34671,ICE,2011
34672,ICE,2011
34673,ICE,2011
34674,ICE,2011
34675,ICE,2011
34676,ICE,2011
34677,ICE,2011
34678,ICE,2011
34679,ICE,2011
34680,ICE,2011
34681,ICE,2011
34682,ICE,2011
34683,ICE,2011
34684,ICE,2011
34685,ICE,2011
34686,ICE,2011
34687,ICE,2011
34688,ICE,2011
34690,ICE,2011
34691,ICE,2011
34692,ICE,2011
34693,ICE,2011
34694,ICE,2011
34695,ICE,2011
34696,ICE,2011
34697,ICE,2011
34698,ICE,2011
34699,ICE,2011
34700,ICE,2011
34701,ICE,2011
34702,ICE,2011
34703,ICE,2011
34704,ICE,2011
34705,ICE,2011
34706,ICE,2011
34707,ICE,2011
34708,ICE,2011
34709,ICE,2011
34710,ICE,2011
34711,ICE,2011
34712,ICE,2011
34713,ICE,2011
34714,ICE,2011
34715,ICE,2011
34716,ICE,2011
34717,ICE,2011
34718,ICE,2011
34719,ICE,2011
34720,ICE,2011
34721,ICE,2011
34722,ICE,2011
34723,ICE,2011
34724,ICE,2011
34725,ICE,2011
34726,ICE,2011
34727,ICE,2011
34728,ICE,2011
34729,ICE,2011
34730,ICE,2011
34731,ICE,2011
34732,ICE,2011
34733,ICE,2011
34734,ICE,2011
34735,ICE,2011
34736,ICE,2011
34737,ICE,2011
34738,ICE,2011
34739,ICE,2011
34740,ICE,2011
34741,ICE,2011
34742,ICE,2011
34743,ICE,2011
34744,ICE,2011
34745,ICE,2011
34746,ICE,2011
34747,ICE,2011
34748,ICE,2011
34749,ICE,2011
34750,ICE,2011
34751,ICE,2011
34752,ICE,2011
34754,ICE,2011
34755,ICE,2011
34756,ICE,2011
34757,ICE,2011
34758,ICE,2011
34759,ICE,2011
34760,ICE,2011
34761,ICE,2011
34762,ICE,2011
34763,ICE,2011
34764,ICE,2011
34765,ICE,2011
34766,ICE,2011
34767,ICE,2011
34768,ICE,2011
34769,ICE,2011
34770,ICE,2011
34771,ICE,2011
34772,ICE,2011
34773,ICE,2011
34774,ICE,2011
34775,ICE,2011
34776,ICE,2011
34777,ICE,2011
34778,ICE,2011
34779,ICE,2011
34780,ICE,2011
34781,ICE,2011
34782,ICE,2011
34783,ICE,2011
34784,ICE,2011
34785,ICE,2011
34786,ICE,2011
34787,ICE,2011
34788,ICE,2011
34789,ICE,2011
34790,ICE,2011
34791,ICE,2011
34792,ICE,2011
34793,ICE,2011
34794,ICE,2011
34795,ICE,2011
34796,ICE,2011
34798,ICE,2011
34799,ICE,2011
34800,ICE,2011
34801,ICE,2011
34802,ICE,2011
34803,ICE,2011
34804,ICE,2011
34805,ICE,2011
34806,ICE,2011
34807,ICE,2011
34808,ICE,2011
34809,ICE,2011
34810,ICE,2011
34811,ICE,2011
34812,ICE,2011
34813,ICE,2011
34814,ICE,2011
34815,ICE,2011
34816,ICE,2011
34817,ICE,2011
34818,ICE,2011
34819,ICE,2011
34820,ICE,2011
34821,ICE,2011
34822,ICE,2011
34823,ICE,2011
34824,ICE,2011
34825,ICE,2011
34826,ICE,2011
34827,ICE,2011
34828,ICE,2011
34829,ICE,2011
34830,ICE,2011
34831,ICE,2011
34832,ICE,2011
34833,ICE,2011
34834,ICE,2011
34835,ICE,2011
34836,ICE,2011
34837,ICE,2011
34838,ICE,2011
34839,ICE,2011
34840,ICE,2011
34841,ICE,2011
34842,ICE,2011
34843,ICE,2011
34844,ICE,2011
34845,ICE,2011
34846,ICE,2011
34847,ICE,2011
34848,ICE,2011
34849,ICE,2011
34850,ICE,2011
34851,EV,2011
34852,ICE,2011
34853,ICE,2011
34854,ICE,2011
34855,ICE,2011
34856,ICE,2011
34857,ICE,2011
34858,ICE,2011
34859,ICE,2011
34860,ICE,2011
34861,ICE,2011
34862,ICE,2011
34863,ICE,2011
34864,ICE,2011
34865,ICE,2011
34866,ICE,2011
34867,ICE,2011
34868,ICE,2011
34869,ICE,2011
34870,ICE,2011
34871,ICE,2011
34872,ICE,2011
34873,ICE,2011
34874,ICE,2011
34875,ICE,2011
34876,ICE,2011
34877,ICE,2011
34878,ICE,2011
34879,ICE,2011
34880,ICE,2011
34881,ICE,2011
34882,ICE,2011
34883,ICE,2011
34884,ICE,2011
34885,ICE,2011
34886,ICE,2011
34887,ICE,2011
34888,ICE,2011
34889,ICE,2011
34890,ICE,2011
34891,ICE,2011
34892,ICE,2011
34893,ICE,2011
34894,ICE,2011
34895,ICE,2011
34896,ICE,2011
34897,ICE,2011
34898,ICE,2011
34899,ICE,2011
34900,ICE,2011
34901,ICE,2011
34902,ICE,2011
34903,ICE,2011
34904,ICE,2011
34905,ICE,2011
34906,ICE,2011
34907,ICE,2011
34908,ICE,2011
34909,ICE,2011
34910,ICE,2011
34911,ICE,2011
34912,ICE,2011
34913,ICE,2011
34914,ICE,2011
34915,ICE,2011
34916,ICE,2011
34917,ICE,2011
34918,ICE,2011
34919,ICE,2011
34920,ICE,2011
34921,ICE,2011
34922,ICE,2011
34923,ICE,2011
34924,ICE,2011
34925,ICE,2011
34926,ICE,2011
34927,ICE,2011
34928,ICE,2011
34929,ICE,2011
34930,ICE,2011
34931,ICE,2011
34932,ICE,2011
34933,ICE,2011
34934,ICE,2011
34935,ICE,2011
34936,ICE,2011
34937,ICE,2011
34938,ICE,2011
34939,ICE,2011
34940,ICE,2011
34941,ICE,2011
34942,ICE,2011
34943,ICE,2011
34944,ICE,2011
34945,ICE,2011
34946,ICE,2011
34947,ICE,2011
34948,ICE,2011
34949,ICE,2011
34950,ICE,2011
34951,ICE,2011
34952,ICE,2011
34953,ICE,2011
34954,ICE,2011
34955,ICE,2011
34956,ICE,2011
34957,ICE,2011
34958,ICE,2011
34959,ICE,2011
34960,ICE,2011
34961,ICE,2011
34962,ICE,2011
34963,ICE,2011
34964,ICE,2011
34965,ICE,2011
34966,ICE,2011
34967,ICE,2011
34968,ICE,2011
34969,ICE,2011
34970,ICE,2011
34971,ICE,2011
34972,ICE,2011
34973,ICE,2011
34974,ICE,2011
34975,ICE,2011
34976,ICE,2011
34977,ICE,2011
34978,ICE,2011
34979,ICE,2011
34980,ICE,2011
34981,ICE,2011
34982,ICE,2011
34983,ICE,2011
34984,ICE,2011
34985,ICE,2011
34986,ICE,2011
34987,ICE,2011
34988,ICE,2011
34989,ICE,2011
34990,ICE,2011
34991,ICE,2011
34992,ICE,2011
34993,ICE,2011
34994,ICE,2011
34995,ICE,2011
34996,ICE,2011
34997,ICE,2011
34998,ICE,2011
34999,ICE,2011
35000,ICE,2011
35001,ICE,2011
35002,ICE,2011
35003,ICE,2011
35004,ICE,2011
35005,ICE,2011
35006,ICE,2011
35007,ICE,2011
35008,ICE,2011
35009,ICE,2011
35010,ICE,2011
35011,ICE,2011
35012,ICE,2011
35013,ICE,2011
35014,ICE,2011
35015,ICE,2011
35016,ICE,2011
35017,ICE,2011
35018,ICE,2011
35019,ICE,2011
35020,ICE,2011
35021,ICE,2011
35022,ICE,2011
35023,ICE,2011
35024,ICE,2011
35025,ICE,2012
35026,ICE,2012
35027,ICE,2012
35028,ICE,2012
35029,ICE,2012
35030,ICE,2012
35031,ICE,2012
35032,ICE,2012
35033,ICE,2012
35034,ICE,2012
35035,ICE,2012
35036,ICE,2012
35037,ICE,2012
35038,ICE,2012
35039,ICE,2012
35040,ICE,2012
35041,ICE,2012
35042,ICE,2012
35043,ICE,2012
35044,ICE,2012
35045,ICE,2012
35046,ICE,2012
35047,ICE,2012
35048,ICE,2012
35049,ICE,2012
35050,ICE,2012
35051,ICE,2012
35052,ICE,2012
35053,ICE,2012
35054,ICE,2012
35055,EV,2012
35056,ICE,2012
35057,ICE,2012
35058,ICE,2012
35059,ICE,2012
35060,ICE,2012
35061,ICE,2012
35062,ICE,2012
35063,ICE,2012
35064,ICE,2012
35065,ICE,2012
35066,ICE,2012
35067,ICE,2012
35068,ICE,2012
35069,ICE,2012
35070,ICE,2012
35071,ICE,2012
35072,ICE,2012
35073,ICE,2012
35074,ICE,2012
35075,ICE,2012
35076,ICE,2012
35077,ICE,2012
35078,ICE,2012
35079,ICE,2012
35080,ICE,2012
35081,ICE,2012
35082,ICE,2012
35083,ICE,2012
35084,ICE,2012
35085,ICE,2012
35086,ICE,2012
35087,ICE,2012
35088,ICE,2012
35089,ICE,2012
35090,ICE,2012
35091,ICE,2012
35092,ICE,2012
35093,ICE,2012
35094,ICE,2012
35096,ICE,2012
35097,ICE,2012
35098,ICE,2012
35099,ICE,2012
35100,ICE,2012
35101,ICE,2012
35102,ICE,2012
35103,ICE,2012
35104,ICE,2012
35105,ICE,2012
35106,ICE,2012
35107,ICE,2012
35108,ICE,2012
35109,ICE,2012
35110,ICE,2012
35111,ICE,2012
35112,ICE,2012
35113,ICE,2012
35114,ICE,2012
35115,ICE,2012
35116,ICE,2012
35117,ICE,2012
35118,ICE,2012
35119,ICE,2012
35120,ICE,2012
35121,ICE,2012
35122,ICE,2012
35123,ICE,2012
35124,ICE,2012
35125,ICE,2012
35126,ICE,2012
35127,ICE,2012
35128,ICE,2012
35129,ICE,2012
35130,ICE,2012
35131,ICE,2012
35132,ICE,2012
35133,ICE,2012
35134,ICE,2012
35135,ICE,2012
35136,ICE,2012
35137,ICE,2012
35138,ICE,2012
35139,ICE,2012
35140,ICE,2012
35141,ICE,2012
35142,ICE,2012
35143,ICE,2012
35144,ICE,2012
35145,ICE,2012
35146,ICE,2012
35147,ICE,2012
35148,ICE,2012
35149,ICE,2012
35150,ICE,2012
35151,ICE,2012
35152,ICE,2012
35153,ICE,2012
35154,ICE,2012
35155,ICE,2012
35156,EV,2012
35157,ICE,2012
35158,ICE,2012
35159,ICE,2012
35160,ICE,2012
35161,ICE,2012
35162,ICE,2012
35163,ICE,2012
35164,ICE,2012
35165,ICE,2012
35166,ICE,2012
35167,ICE,2012
35168,ICE,2012
35169,ICE,2012
35170,ICE,2012
35171,ICE,2012
35172,ICE,2012
35173,ICE,2012
35174,ICE,2012
35175,ICE,2012
35176,ICE,2012
35177,ICE,2012
35178,ICE,2012
35179,ICE,2012
35180,ICE,2012
35181,ICE,2012
35182,ICE,2012
35183,ICE,2012
35184,ICE,2012
35185,ICE,2012
35186,ICE,2012
35187,ICE,2012
35188,ICE,2012
35189,ICE,2012
35190,ICE,2012
35191,ICE,2012
35192,ICE,2012
35193,ICE,2012
35194,ICE,2012
35195,ICE,2012
35196,ICE,2012
35197,ICE,2012
35198,ICE,2012
35199,ICE,2012
35200,ICE,2012
35201,ICE,2012
35202,ICE,2012
35203,ICE,2012
35204,ICE,2012
35205,ICE,2012
35206,ICE,2012
35207,ICE,2012
35208,ICE,2012
35209,ICE,2012
35210,ICE,2012
35211,ICE,2012
35212,ICE,2012
35213,ICE,2012
35214,ICE,2012
35215,ICE,2012
35216,ICE,2012
35217,ICE,2012
35218,ICE,2012
35219,ICE,2012
35220,ICE,2012
35221,ICE,2012
35222,ICE,2012
35223,ICE,2012
35224,ICE,2012
35225,ICE,2012
35226,ICE,2012
35227,ICE,2012
35228,ICE,2012
35229,ICE,2012
35230,ICE,2012
35231,ICE,2012
35232,ICE,2012
35233,ICE,2012
35234,ICE,2012
35235,ICE,2012
35236,ICE,2012
35237,ICE,2012
35238,ICE,2012
35239,ICE,2012
35240,ICE,2012
35241,ICE,2012
35242,ICE,2012
35243,ICE,2012
35244,ICE,2012
35245,ICE,2012
35246,ICE,2012
35247,ICE,2012
35248,ICE,2012
35249,ICE,2012
35250,ICE,2012
35251,ICE,2012
35252,ICE,2012
35253,ICE,2012
35254,ICE,2012
35255,ICE,2012
35256,ICE,2012
35257,ICE,2012
35258,ICE,2012
35259,ICE,2012
35260,ICE,2012
35261,ICE,2012
35262,ICE,2012
35263,ICE,2012
35264,ICE,2012
35265,ICE,2012
35266,ICE,2012
35267,ICE,2012
35268,ICE,2012
35269,ICE,2012
35270,ICE,2012
35271,ICE,2012
35272,ICE,2012
35273,ICE,2012
35274,ICE,2012
35275,ICE,2012
35276,ICE,2012
35277,ICE,2012
35278,ICE,2012
35279,ICE,2012
35280,ICE,2012
35281,ICE,2012
35282,ICE,2012
35283,ICE,2012
35284,ICE,2012
